distance,flux0,varflux0,flux1,varflux1
3.755000,0.458903,0.000083,0.025210,0.000002
3.765000,0.458250,0.000082,0.025233,0.000002
3.775000,0.457636,0.000083,0.025122,0.000002
3.785000,0.457053,0.000083,0.025014,0.000002
3.795000,0.456425,0.000084,0.025137,0.000002
3.805000,0.453330,0.000083,0.025258,0.000002
3.815000,0.452688,0.000082,0.025261,0.000003
3.825000,0.452144,0.000083,0.025257,0.000003
3.835000,0.451469,0.000082,0.025266,0.000002
3.845000,0.450870,0.000082,0.025171,0.000002
3.855000,0.450243,0.000083,0.025058,0.000002
3.865000,0.449766,0.000084,0.024884,0.000002
3.875000,0.449128,0.000084,0.024680,0.000002
3.885000,0.448482,0.000083,0.024698,0.000003
3.895000,0.447817,0.000083,0.024852,0.000003
3.905000,0.444821,0.000081,0.024612,0.000003
3.915000,0.444255,0.000081,0.024450,0.000002
3.925000,0.443707,0.000081,0.024403,0.000002
3.935000,0.443063,0.000081,0.024251,0.000002
3.945000,0.442512,0.000081,0.024098,0.000002
3.955000,0.441900,0.000081,0.024197,0.000002
3.965000,0.441285,0.000081,0.024099,0.000002
3.975000,0.440685,0.000082,0.024027,0.000002
3.985000,0.440108,0.000082,0.024009,0.000002
3.995000,0.439455,0.000082,0.023895,0.000002
4.005000,0.436508,0.000081,0.023847,0.000002
4.015000,0.435917,0.000081,0.023756,0.000002
4.025000,0.435289,0.000081,0.023631,0.000002
4.035000,0.434685,0.000081,0.023804,0.000002
4.045000,0.434151,0.000081,0.023929,0.000002
4.055000,0.433594,0.000082,0.023817,0.000002
4.065000,0.432997,0.000082,0.023905,0.000003
4.075000,0.432362,0.000082,0.023838,0.000003
4.085000,0.431792,0.000082,0.023752,0.000003
4.095000,0.431243,0.000083,0.023572,0.000002
4.105000,0.428212,0.000081,0.023688,0.000002
4.115000,0.427596,0.000080,0.023758,0.000002
4.125000,0.427002,0.000081,0.023628,0.000002
4.135000,0.426390,0.000081,0.023533,0.000002
4.145000,0.425765,0.000081,0.023462,0.000002
4.155000,0.425178,0.000081,0.023314,0.000002
4.165000,0.424598,0.000081,0.023333,0.000002
4.175000,0.424059,0.000081,0.023417,0.000002
4.185000,0.423515,0.000081,0.023358,0.000003
4.195000,0.422889,0.000081,0.023384,0.000002
4.205000,0.419916,0.000079,0.023501,0.000002
4.215000,0.419344,0.000079,0.023465,0.000002
4.225000,0.418767,0.000079,0.023358,0.000002
4.235000,0.418201,0.000079,0.023161,0.000002
4.245000,0.417628,0.000079,0.023005,0.000002
4.255000,0.417086,0.000079,0.022890,0.000002
4.265000,0.416528,0.000079,0.022897,0.000002
4.275000,0.415911,0.000078,0.022897,0.000002
4.285000,0.415389,0.000077,0.022800,0.000002
4.295000,0.414775,0.000077,0.022812,0.000002
4.305000,0.411937,0.000076,0.022684,0.000002
4.315000,0.411390,0.000076,0.022561,0.000002
4.325000,0.410884,0.000076,0.022498,0.000002
4.335000,0.410332,0.000076,0.022191,0.000002
4.345000,0.409754,0.000077,0.022231,0.000002
4.355000,0.409265,0.000077,0.022082,0.000002
4.365000,0.408717,0.000077,0.021819,0.000002
4.375000,0.408222,0.000077,0.021653,0.000002
4.385000,0.407691,0.000078,0.021661,0.000002
4.395000,0.407178,0.000077,0.021624,0.000002
4.405000,0.404285,0.000076,0.021623,0.000002
4.415000,0.403747,0.000076,0.021591,0.000002
