distance,flux0,varflux0,flux1,varflux1
3.965000,0.438685,0.092807,0.025145,0.007624
3.975000,0.438075,0.092807,0.025070,0.007591
3.985000,0.437472,0.092805,0.025009,0.007565
3.995000,0.436867,0.092806,0.024928,0.007533
4.005000,0.433907,0.091707,0.024798,0.007468
4.015000,0.433319,0.091700,0.024692,0.007420
4.025000,0.432715,0.091698,0.024594,0.007381
4.035000,0.432131,0.091692,0.024522,0.007357
4.045000,0.431523,0.091690,0.024500,0.007354
4.055000,0.430926,0.091684,0.024489,0.007357
4.065000,0.430325,0.091683,0.024422,0.007333
4.075000,0.429749,0.091677,0.024360,0.007314
4.085000,0.429161,0.091673,0.024290,0.007277
4.095000,0.428551,0.091672,0.024205,0.007235
4.105000,0.425629,0.090573,0.024141,0.007213
4.115000,0.425038,0.090568,0.024085,0.007193
4.125000,0.424454,0.090562,0.024012,0.007158
4.135000,0.423882,0.090553,0.023969,0.007140
4.145000,0.423304,0.090545,0.023947,0.007138
4.155000,0.422742,0.090536,0.023891,0.007117
4.165000,0.422163,0.090530,0.023854,0.007101
4.175000,0.421591,0.090521,0.023855,0.007105
4.185000,0.421014,0.090515,0.023778,0.007072
4.195000,0.420446,0.090506,0.023698,0.007033
4.205000,0.417560,0.089408,0.023625,0.007000
4.215000,0.416999,0.089396,0.023552,0.006974
4.225000,0.416426,0.089386,0.023488,0.006943
4.235000,0.415869,0.089376,0.023475,0.006944
4.245000,0.415296,0.089368,0.023409,0.006914
4.255000,0.414741,0.089356,0.023360,0.006889
4.265000,0.414176,0.089346,0.023320,0.006876
4.275000,0.413617,0.089337,0.023252,0.006854
4.285000,0.413060,0.089325,0.023139,0.006797
4.295000,0.412506,0.089312,0.023043,0.006754
4.305000,0.409661,0.088217,0.022996,0.006733
4.315000,0.409111,0.088203,0.022940,0.006715
4.325000,0.408552,0.088191,0.022889,0.006698
4.335000,0.408005,0.088179,0.022834,0.006679
4.345000,0.407460,0.088166,0.022714,0.006626
4.355000,0.406917,0.088152,0.022638,0.006589
4.365000,0.406371,0.088137,0.022611,0.006582
4.375000,0.405822,0.088124,0.022595,0.006586
4.385000,0.405276,0.088112,0.022542,0.006568
4.395000,0.404726,0.088097,0.022551,0.006572
4.405000,0.401930,0.087003,0.022538,0.006579
4.415000,0.401379,0.086990,0.022521,0.006568
4.425000,0.400838,0.086975,0.022518,0.006574
4.435000,0.400302,0.086962,0.022462,0.006548
4.445000,0.399771,0.086946,0.022349,0.006485
4.455000,0.399242,0.086928,0.022316,0.006463
4.465000,0.398719,0.086911,0.022264,0.006450
4.475000,0.398170,0.086898,0.022225,0.006434
4.485000,0.397642,0.086882,0.022182,0.006419
4.495000,0.397122,0.086865,0.022087,0.006377
4.505000,0.394346,0.085776,0.022008,0.006336
4.515000,0.393820,0.085757,0.021951,0.006308
4.525000,0.393289,0.085741,0.021903,0.006297
4.535000,0.392766,0.085724,0.021834,0.006271
4.545000,0.392243,0.085705,0.021774,0.006241
4.555000,0.391714,0.085689,0.021743,0.006235
4.565000,0.391187,0.085673,0.021693,0.006212
4.575000,0.390671,0.085656,0.021641,0.006196
4.585000,0.390147,0.085639,0.021604,0.006186
4.595000,0.389632,0.085618,0.021539,0.006150
4.605000,0.386900,0.084533,0.021530,0.006157
4.615000,0.386379,0.084515,0.021480,0.006134
4.625000,0.385864,0.084497,0.021419,0.006101
4.635000,0.385346,0.084481,0.021379,0.006084
4.645000,0.384840,0.084460,0.021319,0.006051
4.655000,0.384332,0.084441,0.021263,0.006031
4.665000,0.383825,0.084421,0.021225,0.006015
4.675000,0.383331,0.084400,0.021179,0.006002
4.685000,0.382826,0.084381,0.021148,0.005994
4.695000,0.382330,0.084359,0.021060,0.005954
4.705000,0.379621,0.083279,0.021000,0.005930
4.715000,0.379112,0.083259,0.020953,0.005914
4.725000,0.378613,0.083238,0.020932,0.005910
4.735000,0.378119,0.083215,0.020878,0.005889
4.745000,0.377631,0.083193,0.020812,0.005857
4.755000,0.377137,0.083173,0.020751,0.005837
4.765000,0.376620,0.083153,0.020706,0.005818
4.775000,0.376120,0.083134,0.020664,0.005810
4.785000,0.375633,0.083112,0.020597,0.005777
4.795000,0.375144,0.083089,0.020549,0.005755
4.805000,0.372484,0.082013,0.020518,0.005746
4.815000,0.372006,0.081990,0.020450,0.005722
4.825000,0.371503,0.081968,0.020387,0.005686
4.835000,0.371013,0.081946,0.020337,0.005673
4.845000,0.370531,0.081924,0.020278,0.005652
4.855000,0.370034,0.081902,0.020240,0.005638
4.865000,0.369549,0.081880,0.020212,0.005631
4.875000,0.369056,0.081859,0.020138,0.005601
4.885000,0.368566,0.081837,0.020126,0.005596
4.895000,0.368094,0.081814,0.020087,0.005583
4.905000,0.365461,0.080744,0.020056,0.005572
4.915000,0.364988,0.080720,0.020004,0.005550
4.925000,0.364513,0.080695,0.019979,0.005536
4.935000,0.364033,0.080672,0.019945,0.005526
4.945000,0.363556,0.080649,0.019901,0.005507
4.955000,0.363086,0.080626,0.019849,0.005487
4.965000,0.362624,0.080602,0.019766,0.005450
4.975000,0.362146,0.080578,0.019700,0.005415
4.985000,0.361683,0.080553,0.019646,0.005400
4.995000,0.361215,0.080528,0.019579,0.005374
5.005000,0.358605,0.079465,0.019551,0.005367
5.015000,0.358140,0.079440,0.019512,0.005355
5.025000,0.357666,0.079415,0.019468,0.005339
5.035000,0.357212,0.079390,0.019435,0.005332
5.045000,0.356748,0.079367,0.019390,0.005314
5.055000,0.356289,0.079341,0.019329,0.005283
5.065000,0.355834,0.079316,0.019286,0.005266
5.075000,0.355373,0.079291,0.019243,0.005244
5.085000,0.354913,0.079266,0.019218,0.005242
5.095000,0.354467,0.079240,0.019167,0.005222
5.105000,0.351907,0.078182,0.019111,0.005198
5.115000,0.351462,0.078154,0.019076,0.005185
5.125000,0.351007,0.078128,0.019047,0.005174
5.135000,0.350551,0.078104,0.019017,0.005164
5.145000,0.350105,0.078077,0.018938,0.005129
5.155000,0.349645,0.078052,0.018939,0.005136
5.165000,0.349212,0.078025,0.018882,0.005120
5.175000,0.348782,0.077997,0.018787,0.005075
5.185000,0.348338,0.077970,0.018716,0.005042
5.195000,0.347886,0.077946,0.018683,0.005030
5.205000,0.345358,0.076894,0.018682,0.005032
5.215000,0.344906,0.076868,0.018659,0.005031
5.225000,0.344467,0.076841,0.018614,0.005013
5.235000,0.344033,0.076814,0.018550,0.004986
5.245000,0.343609,0.076786,0.018485,0.004963
5.255000,0.343180,0.076758,0.018397,0.004923
5.265000,0.342755,0.076730,0.018299,0.004884
5.275000,0.342322,0.076701,0.018255,0.004865
5.285000,0.341886,0.076675,0.018237,0.004869
5.295000,0.341470,0.076647,0.018194,0.004856
5.305000,0.338970,0.075603,0.018167,0.004845
5.315000,0.338534,0.075577,0.018146,0.004842
5.325000,0.338108,0.075549,0.018091,0.004820
5.335000,0.337678,0.075521,0.018060,0.004809
5.345000,0.337258,0.075493,0.018014,0.004793
5.355000,0.336835,0.075465,0.017970,0.004769
5.365000,0.336413,0.075438,0.017952,0.004772
5.375000,0.336005,0.075409,0.017889,0.004747
5.385000,0.335576,0.075382,0.017839,0.004724
5.395000,0.335164,0.075355,0.017777,0.004699
5.405000,0.332689,0.074321,0.017718,0.004673
5.415000,0.332269,0.074290,0.017710,0.004669
5.425000,0.331849,0.074263,0.017712,0.004680
5.435000,0.331442,0.074235,0.017663,0.004663
5.445000,0.331040,0.074205,0.017595,0.004631
5.455000,0.330625,0.074178,0.017538,0.004612
5.465000,0.330212,0.074148,0.017509,0.004595
5.475000,0.329800,0.074121,0.017489,0.004596
5.485000,0.329382,0.074093,0.017454,0.004584
5.495000,0.328972,0.074065,0.017432,0.004576
5.505000,0.326535,0.073039,0.017407,0.004569
5.515000,0.326124,0.073010,0.017370,0.004550
5.525000,0.325724,0.072980,0.017322,0.004527
5.535000,0.325326,0.072951,0.017281,0.004519
5.545000,0.324934,0.072921,0.017227,0.004495
